ID_BVOTE,NUM_ARROND,TOUR,CANDIDAT,NB_VOTE
12-59,12,1,Mme PIERRE-MARIE Emmanuelle    ,72.0
12-60,12,1,Mme PIERRE-MARIE Emmanuelle    ,77.0
12-61,12,1,Mme PIERRE-MARIE Emmanuelle    ,75.0
12-62,12,1,Mme PIERRE-MARIE Emmanuelle    ,97.0
12-63,12,1,Mme PIERRE-MARIE Emmanuelle    ,67.0
12-64,12,1,Mme PIERRE-MARIE Emmanuelle    ,77.0
6-1,6,1,M. PESCHANSKI Marc    ,1.0
6-2,6,1,M. PESCHANSKI Marc    ,1.0
6-3,6,1,M. PESCHANSKI Marc    ,2.0
6-4,6,1,M. PESCHANSKI Marc    ,1.0
6-5,6,1,M. PESCHANSKI Marc    ,0.0
6-6,6,1,M. PESCHANSKI Marc    ,0.0
6-7,6,1,M. PESCHANSKI Marc    ,0.0
6-8,6,1,M. PESCHANSKI Marc    ,3.0
6-9,6,1,M. PESCHANSKI Marc    ,2.0
6-10,6,1,M. PESCHANSKI Marc    ,0.0
6-11,6,1,M. PESCHANSKI Marc    ,0.0
6-12,6,1,M. PESCHANSKI Marc    ,2.0
6-13,6,1,M. PESCHANSKI Marc    ,3.0
6-14,6,1,M. PESCHANSKI Marc    ,3.0
6-15,6,1,M. PESCHANSKI Marc    ,0.0
6-16,6,1,M. PESCHANSKI Marc    ,4.0
6-17,6,1,M. PESCHANSKI Marc    ,1.0
6-18,6,1,M. PESCHANSKI Marc    ,5.0
6-19,6,1,M. PESCHANSKI Marc    ,5.0
6-20,6,1,M. PESCHANSKI Marc    ,1.0
6-21,6,1,M. PESCHANSKI Marc    ,0.0
6-22,6,1,M. PESCHANSKI Marc    ,4.0
6-1,6,1,Mme KIS Antoinette    ,41.0
6-2,6,1,Mme KIS Antoinette    ,37.0
6-3,6,1,Mme KIS Antoinette    ,60.0
6-4,6,1,Mme KIS Antoinette    ,49.0
6-5,6,1,Mme KIS Antoinette    ,35.0
6-6,6,1,Mme KIS Antoinette    ,34.0
6-7,6,1,Mme KIS Antoinette    ,42.0
6-8,6,1,Mme KIS Antoinette    ,23.0
6-9,6,1,Mme KIS Antoinette    ,24.0
6-10,6,1,Mme KIS Antoinette    ,38.0
6-11,6,1,Mme KIS Antoinette    ,45.0
6-12,6,1,Mme KIS Antoinette    ,28.0
6-13,6,1,Mme KIS Antoinette    ,33.0
6-14,6,1,Mme KIS Antoinette    ,48.0
6-15,6,1,Mme KIS Antoinette    ,38.0
6-16,6,1,Mme KIS Antoinette    ,62.0
6-17,6,1,Mme KIS Antoinette    ,48.0
6-18,6,1,Mme KIS Antoinette    ,45.0
6-19,6,1,Mme KIS Antoinette    ,32.0
6-20,6,1,Mme KIS Antoinette    ,33.0
6-21,6,1,Mme KIS Antoinette    ,42.0
6-22,6,1,Mme KIS Antoinette    ,46.0
6-1,6,1,Mme ANDREZ Olivia    ,43.0
6-2,6,1,Mme ANDREZ Olivia    ,39.0
6-3,6,1,Mme ANDREZ Olivia    ,54.0
6-4,6,1,Mme ANDREZ Olivia    ,34.0
6-5,6,1,Mme ANDREZ Olivia    ,47.0
6-6,6,1,Mme ANDREZ Olivia    ,61.0
6-7,6,1,Mme ANDREZ Olivia    ,27.0
6-8,6,1,Mme ANDREZ Olivia    ,37.0
6-9,6,1,Mme ANDREZ Olivia    ,27.0
6-10,6,1,Mme ANDREZ Olivia    ,68.0
6-11,6,1,Mme ANDREZ Olivia    ,38.0
6-12,6,1,Mme ANDREZ Olivia    ,42.0
6-13,6,1,Mme ANDREZ Olivia    ,71.0
6-14,6,1,Mme ANDREZ Olivia    ,45.0
6-15,6,1,Mme ANDREZ Olivia    ,42.0
6-16,6,1,Mme ANDREZ Olivia    ,51.0
6-17,6,1,Mme ANDREZ Olivia    ,48.0
6-18,6,1,Mme ANDREZ Olivia    ,46.0
6-19,6,1,Mme ANDREZ Olivia    ,38.0
6-20,6,1,Mme ANDREZ Olivia    ,55.0
6-21,6,1,Mme ANDREZ Olivia    ,51.0
6-22,6,1,Mme ANDREZ Olivia    ,63.0
6-1,6,1,M. PATOU Fabien    ,2.0
6-2,6,1,M. PATOU Fabien    ,4.0
6-3,6,1,M. PATOU Fabien    ,4.0
6-4,6,1,M. PATOU Fabien    ,0.0
6-5,6,1,M. PATOU Fabien    ,3.0
6-6,6,1,M. PATOU Fabien    ,3.0
6-7,6,1,M. PATOU Fabien    ,1.0
6-8,6,1,M. PATOU Fabien    ,2.0
6-9,6,1,M. PATOU Fabien    ,0.0
6-10,6,1,M. PATOU Fabien    ,5.0
6-11,6,1,M. PATOU Fabien    ,1.0
6-12,6,1,M. PATOU Fabien    ,3.0
6-13,6,1,M. PATOU Fabien    ,3.0
6-14,6,1,M. PATOU Fabien    ,4.0
6-15,6,1,M. PATOU Fabien    ,2.0
6-16,6,1,M. PATOU Fabien    ,1.0
6-17,6,1,M. PATOU Fabien    ,1.0
6-18,6,1,M. PATOU Fabien    ,3.0
6-19,6,1,M. PATOU Fabien    ,0.0
6-20,6,1,M. PATOU Fabien    ,2.0
6-21,6,1,M. PATOU Fabien    ,1.0
6-22,6,1,M. PATOU Fabien    ,4.0
6-1,6,1,Mme HERVIEU Céline    ,112.0
6-2,6,1,Mme HERVIEU Céline    ,90.0
6-3,6,1,Mme HERVIEU Céline    ,127.0
6-4,6,1,Mme HERVIEU Céline    ,91.0
6-5,6,1,Mme HERVIEU Céline    ,103.0
6-6,6,1,Mme HERVIEU Céline    ,128.0
6-7,6,1,Mme HERVIEU Céline    ,69.0
6-8,6,1,Mme HERVIEU Céline    ,82.0
6-9,6,1,Mme HERVIEU Céline    ,61.0
6-10,6,1,Mme HERVIEU Céline    ,90.0
6-11,6,1,Mme HERVIEU Céline    ,118.0
6-12,6,1,Mme HERVIEU Céline    ,77.0
6-13,6,1,Mme HERVIEU Céline    ,108.0
6-14,6,1,Mme HERVIEU Céline    ,97.0
6-15,6,1,Mme HERVIEU Céline    ,76.0
6-16,6,1,Mme HERVIEU Céline    ,108.0
6-17,6,1,Mme HERVIEU Céline    ,154.0
6-18,6,1,Mme HERVIEU Céline    ,82.0
6-19,6,1,Mme HERVIEU Céline    ,89.0
6-20,6,1,Mme HERVIEU Céline    ,81.0
6-21,6,1,Mme HERVIEU Céline    ,114.0
6-22,6,1,Mme HERVIEU Céline    ,98.0
6-1,6,1,M. GANTZER Gaspard    ,120.0
6-2,6,1,M. GANTZER Gaspard    ,128.0
6-3,6,1,M. GANTZER Gaspard    ,141.0
6-4,6,1,M. GANTZER Gaspard    ,106.0
6-5,6,1,M. GANTZER Gaspard    ,106.0
6-6,6,1,M. GANTZER Gaspard    ,86.0
6-7,6,1,M. GANTZER Gaspard    ,103.0
6-8,6,1,M. GANTZER Gaspard    ,124.0
6-9,6,1,M. GANTZER Gaspard    ,63.0
6-10,6,1,M. GANTZER Gaspard    ,158.0
6-11,6,1,M. GANTZER Gaspard    ,116.0
6-12,6,1,M. GANTZER Gaspard    ,120.0
6-13,6,1,M. GANTZER Gaspard    ,130.0
6-14,6,1,M. GANTZER Gaspard    ,106.0
6-15,6,1,M. GANTZER Gaspard    ,106.0
6-16,6,1,M. GANTZER Gaspard    ,124.0
6-17,6,1,M. GANTZER Gaspard    ,154.0
6-18,6,1,M. GANTZER Gaspard    ,106.0
6-19,6,1,M. GANTZER Gaspard    ,137.0
6-20,6,1,M. GANTZER Gaspard    ,138.0
6-21,6,1,M. GANTZER Gaspard    ,101.0
6-22,6,1,M. GANTZER Gaspard    ,150.0
6-1,6,1,M. LECOQ Jean-Pierre    ,214.0
6-2,6,1,M. LECOQ Jean-Pierre    ,223.0
6-3,6,1,M. LECOQ Jean-Pierre    ,230.0
6-4,6,1,M. LECOQ Jean-Pierre    ,166.0
6-5,6,1,M. LECOQ Jean-Pierre    ,163.0
6-6,6,1,M. LECOQ Jean-Pierre    ,184.0
6-7,6,1,M. LECOQ Jean-Pierre    ,180.0
6-8,6,1,M. LECOQ Jean-Pierre    ,159.0
6-9,6,1,M. LECOQ Jean-Pierre    ,175.0
6-10,6,1,M. LECOQ Jean-Pierre    ,163.0
6-11,6,1,M. LECOQ Jean-Pierre    ,197.0
6-12,6,1,M. LECOQ Jean-Pierre    ,236.0
6-13,6,1,M. LECOQ Jean-Pierre    ,238.0
6-14,6,1,M. LECOQ Jean-Pierre    ,224.0
6-15,6,1,M. LECOQ Jean-Pierre    ,223.0
6-16,6,1,M. LECOQ Jean-Pierre    ,246.0
6-17,6,1,M. LECOQ Jean-Pierre    ,236.0
6-18,6,1,M. LECOQ Jean-Pierre    ,203.0
6-19,6,1,M. LECOQ Jean-Pierre    ,207.0
6-20,6,1,M. LECOQ Jean-Pierre    ,194.0
6-21,6,1,M. LECOQ Jean-Pierre    ,179.0
6-22,6,1,M. LECOQ Jean-Pierre    ,184.0
6-1,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,5.0
6-2,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,2.0
6-3,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,3.0
6-4,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,6.0
6-5,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,4.0
6-6,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,3.0
6-7,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,2.0
6-8,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,0.0
6-9,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,1.0
6-10,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,0.0
6-11,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,3.0
6-12,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,1.0
6-13,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,4.0
6-14,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,2.0
6-15,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,3.0
6-16,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,1.0
6-17,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,4.0
6-18,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,3.0
6-19,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,4.0
6-20,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,2.0
6-21,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,2.0
6-22,6,1,Mme HOURTOULLE-ROLLET Frédérique    ,1.0
6-1,6,1,M. SENS Romain    ,15.0
6-2,6,1,M. SENS Romain    ,5.0
6-3,6,1,M. SENS Romain    ,14.0
6-4,6,1,M. SENS Romain    ,4.0
6-5,6,1,M. SENS Romain    ,6.0
6-6,6,1,M. SENS Romain    ,11.0
6-7,6,1,M. SENS Romain    ,5.0
6-8,6,1,M. SENS Romain    ,7.0
6-9,6,1,M. SENS Romain    ,4.0
6-10,6,1,M. SENS Romain    ,12.0
6-11,6,1,M. SENS Romain    ,11.0
6-12,6,1,M. SENS Romain    ,9.0
6-13,6,1,M. SENS Romain    ,14.0
6-14,6,1,M. SENS Romain    ,2.0
6-15,6,1,M. SENS Romain    ,6.0
6-16,6,1,M. SENS Romain    ,7.0
6-17,6,1,M. SENS Romain    ,5.0
6-18,6,1,M. SENS Romain    ,5.0
6-19,6,1,M. SENS Romain    ,7.0
6-20,6,1,M. SENS Romain    ,7.0
6-21,6,1,M. SENS Romain    ,4.0
6-22,6,1,M. SENS Romain    ,8.0
6-1,6,1,Mme MANCUSI Rossella Letizia   ,2.0
6-2,6,1,Mme MANCUSI Rossella Letizia   ,1.0
6-3,6,1,Mme MANCUSI Rossella Letizia   ,16.0
6-4,6,1,Mme MANCUSI Rossella Letizia   ,4.0
6-5,6,1,Mme MANCUSI Rossella Letizia   ,12.0
6-6,6,1,Mme MANCUSI Rossella Letizia   ,7.0
6-7,6,1,Mme MANCUSI Rossella Letizia   ,6.0
6-8,6,1,Mme MANCUSI Rossella Letizia   ,3.0
6-9,6,1,Mme MANCUSI Rossella Letizia   ,4.0
6-10,6,1,Mme MANCUSI Rossella Letizia   ,8.0
6-11,6,1,Mme MANCUSI Rossella Letizia   ,5.0
6-12,6,1,Mme MANCUSI Rossella Letizia   ,5.0
6-13,6,1,Mme MANCUSI Rossella Letizia   ,4.0
6-14,6,1,Mme MANCUSI Rossella Letizia   ,10.0
6-15,6,1,Mme MANCUSI Rossella Letizia   ,7.0
6-16,6,1,Mme MANCUSI Rossella Letizia   ,6.0
6-17,6,1,Mme MANCUSI Rossella Letizia   ,13.0
6-18,6,1,Mme MANCUSI Rossella Letizia   ,3.0
6-19,6,1,Mme MANCUSI Rossella Letizia   ,5.0
6-20,6,1,Mme MANCUSI Rossella Letizia   ,2.0
6-21,6,1,Mme MANCUSI Rossella Letizia   ,12.0
6-22,6,1,Mme MANCUSI Rossella Letizia   ,7.0
7-1,7,1,Mme DATI Rachida    ,237.0
7-2,7,1,Mme DATI Rachida    ,286.0
7-3,7,1,Mme DATI Rachida    ,309.0
7-4,7,1,Mme DATI Rachida    ,236.0
7-5,7,1,Mme DATI Rachida    ,304.0
7-6,7,1,Mme DATI Rachida    ,293.0
7-7,7,1,Mme DATI Rachida    ,321.0
7-8,7,1,Mme DATI Rachida    ,384.0
7-9,7,1,Mme DATI Rachida    ,280.0
7-10,7,1,Mme DATI Rachida    ,300.0
7-11,7,1,Mme DATI Rachida    ,357.0
7-12,7,1,Mme DATI Rachida    ,297.0
7-13,7,1,Mme DATI Rachida    ,322.0
7-14,7,1,Mme DATI Rachida    ,322.0
7-15,7,1,Mme DATI Rachida    ,338.0
7-16,7,1,Mme DATI Rachida    ,330.0
7-17,7,1,Mme DATI Rachida    ,252.0
7-18,7,1,Mme DATI Rachida    ,265.0
7-19,7,1,Mme DATI Rachida    ,299.0
7-20,7,1,Mme DATI Rachida    ,331.0
7-21,7,1,Mme DATI Rachida    ,394.0
7-22,7,1,Mme DATI Rachida    ,299.0
7-23,7,1,Mme DATI Rachida    ,341.0
7-24,7,1,Mme DATI Rachida    ,282.0
7-25,7,1,Mme DATI Rachida    ,299.0
7-1,7,1,M. BASCHET Jean-Sébastien    ,5.0
7-2,7,1,M. BASCHET Jean-Sébastien    ,8.0
7-3,7,1,M. BASCHET Jean-Sébastien    ,6.0
7-4,7,1,M. BASCHET Jean-Sébastien    ,3.0
7-5,7,1,M. BASCHET Jean-Sébastien    ,11.0
7-6,7,1,M. BASCHET Jean-Sébastien    ,7.0
7-7,7,1,M. BASCHET Jean-Sébastien    ,11.0
7-8,7,1,M. BASCHET Jean-Sébastien    ,6.0
7-9,7,1,M. BASCHET Jean-Sébastien    ,9.0
7-10,7,1,M. BASCHET Jean-Sébastien    ,13.0
7-11,7,1,M. BASCHET Jean-Sébastien    ,20.0
7-12,7,1,M. BASCHET Jean-Sébastien    ,14.0
7-13,7,1,M. BASCHET Jean-Sébastien    ,10.0
7-14,7,1,M. BASCHET Jean-Sébastien    ,8.0
7-15,7,1,M. BASCHET Jean-Sébastien    ,14.0
7-16,7,1,M. BASCHET Jean-Sébastien    ,17.0
7-17,7,1,M. BASCHET Jean-Sébastien    ,15.0
7-18,7,1,M. BASCHET Jean-Sébastien    ,24.0
7-19,7,1,M. BASCHET Jean-Sébastien    ,18.0
7-20,7,1,M. BASCHET Jean-Sébastien    ,9.0
7-21,7,1,M. BASCHET Jean-Sébastien    ,10.0
7-22,7,1,M. BASCHET Jean-Sébastien    ,16.0
7-23,7,1,M. BASCHET Jean-Sébastien    ,11.0
7-24,7,1,M. BASCHET Jean-Sébastien    ,43.0
7-25,7,1,M. BASCHET Jean-Sébastien    ,16.0
7-1,7,1,Mme BOUILLIEZ Virginie    ,2.0
7-2,7,1,Mme BOUILLIEZ Virginie    ,8.0
7-3,7,1,Mme BOUILLIEZ Virginie    ,5.0
7-4,7,1,Mme BOUILLIEZ Virginie    ,8.0
7-5,7,1,Mme BOUILLIEZ Virginie    ,7.0
7-6,7,1,Mme BOUILLIEZ Virginie    ,10.0
7-7,7,1,Mme BOUILLIEZ Virginie    ,2.0
7-8,7,1,Mme BOUILLIEZ Virginie    ,7.0
7-9,7,1,Mme BOUILLIEZ Virginie    ,11.0
7-10,7,1,Mme BOUILLIEZ Virginie    ,17.0
7-11,7,1,Mme BOUILLIEZ Virginie    ,6.0
7-12,7,1,Mme BOUILLIEZ Virginie    ,4.0
7-13,7,1,Mme BOUILLIEZ Virginie    ,9.0
7-14,7,1,Mme BOUILLIEZ Virginie    ,14.0
7-15,7,1,Mme BOUILLIEZ Virginie    ,7.0
7-16,7,1,Mme BOUILLIEZ Virginie    ,8.0
7-17,7,1,Mme BOUILLIEZ Virginie    ,11.0
7-18,7,1,Mme BOUILLIEZ Virginie    ,13.0
7-19,7,1,Mme BOUILLIEZ Virginie    ,15.0
7-20,7,1,Mme BOUILLIEZ Virginie    ,8.0
7-21,7,1,Mme BOUILLIEZ Virginie    ,5.0
7-22,7,1,Mme BOUILLIEZ Virginie    ,9.0
7-23,7,1,Mme BOUILLIEZ Virginie    ,13.0
7-24,7,1,Mme BOUILLIEZ Virginie    ,9.0
7-25,7,1,Mme BOUILLIEZ Virginie    ,8.0
7-1,7,1,M. MISSOFFE Alexandre    ,118.0
7-2,7,1,M. MISSOFFE Alexandre    ,142.0
7-3,7,1,M. MISSOFFE Alexandre    ,119.0
7-4,7,1,M. MISSOFFE Alexandre    ,109.0
7-5,7,1,M. MISSOFFE Alexandre    ,148.0
7-6,7,1,M. MISSOFFE Alexandre    ,149.0
7-7,7,1,M. MISSOFFE Alexandre    ,165.0
7-8,7,1,M. MISSOFFE Alexandre    ,222.0
7-9,7,1,M. MISSOFFE Alexandre    ,147.0
7-10,7,1,M. MISSOFFE Alexandre    ,146.0
7-11,7,1,M. MISSOFFE Alexandre    ,157.0
7-12,7,1,M. MISSOFFE Alexandre    ,157.0
7-13,7,1,M. MISSOFFE Alexandre    ,132.0
7-14,7,1,M. MISSOFFE Alexandre    ,149.0
7-15,7,1,M. MISSOFFE Alexandre    ,153.0
7-16,7,1,M. MISSOFFE Alexandre    ,155.0
7-17,7,1,M. MISSOFFE Alexandre    ,103.0
7-18,7,1,M. MISSOFFE Alexandre    ,136.0
7-19,7,1,M. MISSOFFE Alexandre    ,125.0
7-20,7,1,M. MISSOFFE Alexandre    ,126.0
7-21,7,1,M. MISSOFFE Alexandre    ,137.0
7-22,7,1,M. MISSOFFE Alexandre    ,115.0
7-23,7,1,M. MISSOFFE Alexandre    ,147.0
7-24,7,1,M. MISSOFFE Alexandre    ,124.0
7-25,7,1,M. MISSOFFE Alexandre    ,125.0
7-1,7,1,Mme FILIPPOVA Diana    ,34.0
7-2,7,1,Mme FILIPPOVA Diana    ,70.0
7-3,7,1,Mme FILIPPOVA Diana    ,63.0
7-4,7,1,Mme FILIPPOVA Diana    ,78.0
7-5,7,1,Mme FILIPPOVA Diana    ,64.0
7-6,7,1,Mme FILIPPOVA Diana    ,79.0
7-7,7,1,Mme FILIPPOVA Diana    ,75.0
7-8,7,1,Mme FILIPPOVA Diana    ,83.0
7-9,7,1,Mme FILIPPOVA Diana    ,69.0
7-10,7,1,Mme FILIPPOVA Diana    ,95.0
7-11,7,1,Mme FILIPPOVA Diana    ,55.0
7-12,7,1,Mme FILIPPOVA Diana    ,61.0
7-13,7,1,Mme FILIPPOVA Diana    ,65.0
7-14,7,1,Mme FILIPPOVA Diana    ,77.0
7-15,7,1,Mme FILIPPOVA Diana    ,101.0
7-16,7,1,Mme FILIPPOVA Diana    ,78.0
7-17,7,1,Mme FILIPPOVA Diana    ,91.0
7-18,7,1,Mme FILIPPOVA Diana    ,105.0
7-19,7,1,Mme FILIPPOVA Diana    ,86.0
7-20,7,1,Mme FILIPPOVA Diana    ,64.0
7-21,7,1,Mme FILIPPOVA Diana    ,56.0
7-22,7,1,Mme FILIPPOVA Diana    ,71.0
7-23,7,1,Mme FILIPPOVA Diana    ,53.0
7-24,7,1,Mme FILIPPOVA Diana    ,19.0
7-25,7,1,Mme FILIPPOVA Diana    ,39.0
7-1,7,1,Mme HASNAOUI Samia    ,2.0
7-2,7,1,Mme HASNAOUI Samia    ,2.0
7-3,7,1,Mme HASNAOUI Samia    ,4.0
7-4,7,1,Mme HASNAOUI Samia    ,3.0
7-5,7,1,Mme HASNAOUI Samia    ,4.0
7-6,7,1,Mme HASNAOUI Samia    ,0.0
7-7,7,1,Mme HASNAOUI Samia    ,5.0
7-8,7,1,Mme HASNAOUI Samia    ,4.0
7-9,7,1,Mme HASNAOUI Samia    ,3.0
7-10,7,1,Mme HASNAOUI Samia    ,4.0
7-11,7,1,Mme HASNAOUI Samia    ,3.0
7-12,7,1,Mme HASNAOUI Samia    ,1.0
7-13,7,1,Mme HASNAOUI Samia    ,6.0
7-14,7,1,Mme HASNAOUI Samia    ,3.0
7-15,7,1,Mme HASNAOUI Samia    ,9.0
7-16,7,1,Mme HASNAOUI Samia    ,8.0
7-17,7,1,Mme HASNAOUI Samia    ,4.0
7-18,7,1,Mme HASNAOUI Samia    ,5.0
7-19,7,1,Mme HASNAOUI Samia    ,4.0
7-20,7,1,Mme HASNAOUI Samia    ,3.0
7-21,7,1,Mme HASNAOUI Samia    ,5.0
7-22,7,1,Mme HASNAOUI Samia    ,8.0
7-23,7,1,Mme HASNAOUI Samia    ,5.0
7-24,7,1,Mme HASNAOUI Samia    ,1.0
7-25,7,1,Mme HASNAOUI Samia    ,5.0
7-1,7,1,M. GOUZERH Denis    ,24.0
7-2,7,1,M. GOUZERH Denis    ,34.0
7-3,7,1,M. GOUZERH Denis    ,22.0
7-4,7,1,M. GOUZERH Denis    ,28.0
7-5,7,1,M. GOUZERH Denis    ,31.0
7-6,7,1,M. GOUZERH Denis    ,26.0
7-7,7,1,M. GOUZERH Denis    ,26.0
7-8,7,1,M. GOUZERH Denis    ,26.0
7-9,7,1,M. GOUZERH Denis    ,30.0
7-10,7,1,M. GOUZERH Denis    ,33.0
7-11,7,1,M. GOUZERH Denis    ,20.0
7-12,7,1,M. GOUZERH Denis    ,27.0
7-13,7,1,M. GOUZERH Denis    ,20.0
7-14,7,1,M. GOUZERH Denis    ,18.0
7-15,7,1,M. GOUZERH Denis    ,26.0
7-16,7,1,M. GOUZERH Denis    ,26.0
7-17,7,1,M. GOUZERH Denis    ,26.0
7-18,7,1,M. GOUZERH Denis    ,25.0
7-19,7,1,M. GOUZERH Denis    ,24.0
7-20,7,1,M. GOUZERH Denis    ,33.0
7-21,7,1,M. GOUZERH Denis    ,28.0
7-22,7,1,M. GOUZERH Denis    ,19.0
7-23,7,1,M. GOUZERH Denis    ,16.0
7-24,7,1,M. GOUZERH Denis    ,3.0
7-25,7,1,M. GOUZERH Denis    ,17.0
7-1,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-2,7,1,M. LOUVRADOUX Frédéric    ,4.0
7-3,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-4,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-5,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-6,7,1,M. LOUVRADOUX Frédéric    ,4.0
7-7,7,1,M. LOUVRADOUX Frédéric    ,4.0
7-8,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-9,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-10,7,1,M. LOUVRADOUX Frédéric    ,4.0
7-11,7,1,M. LOUVRADOUX Frédéric    ,0.0
7-12,7,1,M. LOUVRADOUX Frédéric    ,0.0
7-13,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-14,7,1,M. LOUVRADOUX Frédéric    ,0.0
7-15,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-16,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-17,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-18,7,1,M. LOUVRADOUX Frédéric    ,5.0
7-19,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-20,7,1,M. LOUVRADOUX Frédéric    ,2.0
7-21,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-22,7,1,M. LOUVRADOUX Frédéric    ,1.0
7-23,7,1,M. LOUVRADOUX Frédéric    ,0.0
7-24,7,1,M. LOUVRADOUX Frédéric    ,0.0
7-25,7,1,M. LOUVRADOUX Frédéric    ,3.0
7-1,7,1,Mme LECASBLE Valérie    ,4.0
7-2,7,1,Mme LECASBLE Valérie    ,1.0
7-3,7,1,Mme LECASBLE Valérie    ,2.0
7-4,7,1,Mme LECASBLE Valérie    ,3.0
7-5,7,1,Mme LECASBLE Valérie    ,5.0
7-6,7,1,Mme LECASBLE Valérie    ,2.0
7-7,7,1,Mme LECASBLE Valérie    ,1.0
7-8,7,1,Mme LECASBLE Valérie    ,1.0
7-9,7,1,Mme LECASBLE Valérie    ,4.0
7-10,7,1,Mme LECASBLE Valérie    ,2.0
7-11,7,1,Mme LECASBLE Valérie    ,2.0
7-12,7,1,Mme LECASBLE Valérie    ,0.0
7-13,7,1,Mme LECASBLE Valérie    ,2.0
7-14,7,1,Mme LECASBLE Valérie    ,6.0
7-15,7,1,Mme LECASBLE Valérie    ,3.0
7-16,7,1,Mme LECASBLE Valérie    ,3.0
7-17,7,1,Mme LECASBLE Valérie    ,8.0
7-18,7,1,Mme LECASBLE Valérie    ,1.0
7-19,7,1,Mme LECASBLE Valérie    ,3.0
7-20,7,1,Mme LECASBLE Valérie    ,2.0
7-21,7,1,Mme LECASBLE Valérie    ,2.0
7-22,7,1,Mme LECASBLE Valérie    ,8.0
7-23,7,1,Mme LECASBLE Valérie    ,2.0
7-24,7,1,Mme LECASBLE Valérie    ,1.0
7-25,7,1,Mme LECASBLE Valérie    ,1.0
7-1,7,1,Mme LAPORTE Manon    ,38.0
7-2,7,1,Mme LAPORTE Manon    ,42.0
7-3,7,1,Mme LAPORTE Manon    ,38.0
7-4,7,1,Mme LAPORTE Manon    ,38.0
7-5,7,1,Mme LAPORTE Manon    ,32.0
7-6,7,1,Mme LAPORTE Manon    ,35.0
7-7,7,1,Mme LAPORTE Manon    ,37.0
7-8,7,1,Mme LAPORTE Manon    ,36.0
7-9,7,1,Mme LAPORTE Manon    ,43.0
7-10,7,1,Mme LAPORTE Manon    ,48.0
7-11,7,1,Mme LAPORTE Manon    ,25.0
7-12,7,1,Mme LAPORTE Manon    ,30.0
7-13,7,1,Mme LAPORTE Manon    ,33.0
7-14,7,1,Mme LAPORTE Manon    ,34.0
7-15,7,1,Mme LAPORTE Manon    ,44.0
7-16,7,1,Mme LAPORTE Manon    ,41.0
7-17,7,1,Mme LAPORTE Manon    ,41.0
7-18,7,1,Mme LAPORTE Manon    ,39.0
7-19,7,1,Mme LAPORTE Manon    ,26.0
7-20,7,1,Mme LAPORTE Manon    ,26.0
7-21,7,1,Mme LAPORTE Manon    ,26.0
7-22,7,1,Mme LAPORTE Manon    ,29.0
7-23,7,1,Mme LAPORTE Manon    ,25.0
7-24,7,1,Mme LAPORTE Manon    ,27.0
7-25,7,1,Mme LAPORTE Manon    ,35.0
13-1,13,1,M. PENG Chang Hua,116.0
13-2,13,1,M. PENG Chang Hua,65.0
13-3,13,1,M. PENG Chang Hua,70.0
13-4,13,1,M. PENG Chang Hua,47.0
13-5,13,1,M. PENG Chang Hua,91.0
13-6,13,1,M. PENG Chang Hua,71.0
13-7,13,1,M. PENG Chang Hua,88.0
13-8,13,1,M. PENG Chang Hua,61.0
13-9,13,1,M. PENG Chang Hua,47.0
13-10,13,1,M. PENG Chang Hua,48.0
13-11,13,1,M. PENG Chang Hua,65.0
13-12,13,1,M. PENG Chang Hua,42.0
13-13,13,1,M. PENG Chang Hua,91.0
13-14,13,1,M. PENG Chang Hua,53.0
13-15,13,1,M. PENG Chang Hua,76.0
13-16,13,1,M. PENG Chang Hua,75.0
